2016-04-22,55.5,55.7,53.8,54.0
2016-04-25,53.5,54.6,53.5,53.6
2016-04-26,54.0,54.7,53.6,53.8
2016-04-27,49.8,51.3,49.45,50.1
2016-04-28,50.3,50.7,47.1,47.6
2016-04-29,45.3,46.3,44.9,45.2
2016-05-03,45.2,45.4,44.4,44.8
2016-05-04,44.95,45.95,44.7,44.9
2016-05-05,44.5,44.95,42.2,43.0
2016-05-06,42.6,44.2,41.7,44.0
2016-05-09,44.5,44.7,43.1,43.15
2016-05-10,43.5,44.9,43.35,44.0
2016-05-11,44.2,44.5,42.05,42.1
2016-05-12,40.35,43.5,40.35,42.9
2016-05-13,41.9,44.6,41.7,44.15
2016-05-16,43.6,44.8,43.2,43.25
2016-05-17,43.65,45.45,43.05,45.45
2016-05-18,44.8,45.25,44.3,44.6
2016-05-19,44.65,44.9,43.8,44.0
2016-05-20,44.35,44.35,43.3,44.0
2016-05-23,44.5,46.3,44.05,45.8
2016-05-24,45.7,46.2,45.0,45.6
2016-05-25,46.35,49.65,46.35,48.0
2016-05-26,48.8,49.3,47.35,47.6
2016-05-27,47.95,48.4,47.5,47.8
2016-05-30,47.7,47.85,47.05,47.55
2016-05-31,47.55,49.4,47.55,48.55
2016-06-01,48.75,49.0,47.6,47.7
2016-06-02,47.7,48.55,47.05,47.3
2016-06-03,47.5,47.8,46.6,47.4
2016-06-04,47.4,47.8,47.15,47.15
2016-06-06,47.5,51.0,47.5,50.0
2016-06-07,49.0,50.5,49.0,49.55
2016-06-08,52.7,53.6,51.7,52.4
2016-06-13,52.3,53.4,50.4,50.4
2016-06-14,49.2,50.4,49.2,50.1
2016-06-15,50.2,51.8,50.2,51.4
2016-06-16,51.2,51.2,49.65,49.65
2016-06-17,50.7,51.0,49.7,49.7
2016-06-20,50.1,50.3,49.3,49.7
2016-06-21,49.95,50.7,49.85,50.2
2016-06-22,50.5,51.6,50.5,50.5
2016-06-23,50.8,51.1,50.3,50.4
2016-06-24,50.9,51.0,46.0,47.1
2016-06-27,46.7,50.1,46.6,48.85
2016-06-28,51.6,53.7,51.6,53.7
2016-06-29,54.5,54.7,52.5,52.7
2016-06-30,53.0,53.8,52.2,52.7
2016-07-01,53.2,54.7,53.0,53.0
2016-07-04,52.3,52.5,51.0,52.2
2016-07-05,52.0,53.9,51.7,52.7
2016-07-06,52.2,52.3,51.3,51.6
2016-07-07,51.7,52.6,51.7,52.0
2016-07-11,52.5,52.8,51.5,51.7
2016-07-12,52.0,52.3,51.2,51.2
2016-07-13,51.6,52.5,51.3,51.9
2016-07-14,51.9,52.5,51.7,52.1
2016-07-15,52.9,53.4,52.3,52.4
2016-07-18,52.6,57.6,52.4,55.0
2016-07-19,55.1,56.3,54.0,54.4
2016-07-20,54.7,59.8,54.6,59.8
2016-07-21,59.0,60.6,58.2,59.3
2016-07-22,59.5,60.6,59.1,59.4
2016-07-25,60.0,61.2,59.0,59.0
2016-07-26,59.5,61.8,57.9,58.4
2016-07-27,58.8,59.9,58.2,58.3
2016-07-28,58.7,59.7,58.1,58.4
2016-07-29,59.0,59.0,57.2,57.7
2016-08-01,57.7,58.4,57.6,57.7
2016-08-02,58.2,58.9,58.0,58.1
2016-08-03,57.5,58.0,57.3,57.4
2016-08-04,57.8,58.2,57.2,57.4
2016-08-05,57.5,59.7,57.5,58.9
2016-08-08,60.0,60.2,59.1,59.3
2016-08-09,60.0,61.4,59.2,59.2
2016-08-10,59.8,59.8,58.1,58.1
2016-08-11,58.1,58.6,56.0,56.6
2016-08-12,57.0,57.8,53.8,53.8
2016-08-15,54.5,55.2,54.0,55.2
2016-08-16,55.9,56.0,54.7,54.9
2016-08-17,55.1,55.1,52.6,53.7
2016-08-18,53.4,56.9,52.8,53.9
2016-08-19,54.5,54.9,53.8,53.9
2016-08-22,54.6,54.6,53.3,53.6
2016-08-23,53.7,54.0,53.0,53.3
2016-08-24,53.7,53.7,53.0,53.0
2016-08-25,52.9,54.0,52.8,53.3
2016-08-26,53.6,53.7,53.3,53.3
2016-08-29,53.2,53.6,52.4,52.6
2016-08-30,53.0,53.8,52.5,53.1
2016-08-31,53.4,53.6,52.5,52.6
2016-09-01,52.8,53.7,52.8,53.1
2016-09-02,53.1,53.3,51.6,51.7
2016-09-05,52.5,52.5,51.7,52.2
2016-09-06,52.7,54.2,52.5,52.9
2016-09-07,53.2,53.8,53.1,53.6
2016-09-08,55.0,58.9,55.0,55.2
2016-09-09,54.3,54.7,53.5,54.0
2016-09-10,53.0,53.4,52.6,52.9
2016-09-12,52.8,53.0,52.3,52.5
2016-09-13,53.0,53.2,51.6,51.8
2016-09-14,52.0,52.3,49.85,50.7
2016-09-19,51.6,54.0,51.6,52.9
2016-09-20,53.4,53.9,52.4,52.7
2016-09-21,53.2,54.0,52.9,53.8
2016-09-22,54.5,54.5,53.1,53.1
2016-09-23,53.6,53.6,52.8,52.8
2016-09-26,53.0,53.0,51.8,52.0
2016-09-29,52.5,53.1,52.1,52.3
2016-09-30,51.6,52.3,51.6,52.3
2016-10-03,52.8,53.1,52.3,52.8
2016-10-04,52.8,53.5,52.7,52.7
2016-10-05,53.3,53.3,52.6,52.6
2016-10-06,53.2,53.2,52.6,52.7
2016-10-07,54.5,54.5,53.1,53.1
2016-10-11,52.9,52.9,51.5,51.9
2016-10-12,51.3,51.8,51.3,51.3
2016-10-13,51.2,51.5,50.3,50.4
2016-10-14,50.1,50.1,49.15,49.5
2016-10-17,49.3,50.5,48.6,49.8
2016-10-18,50.0,50.2,49.55,50.1
2016-10-19,50.5,50.7,50.2,50.5
2016-10-20,50.8,51.8,50.5,50.8
2016-10-21,50.9,51.5,50.9,51.1
2016-10-24,51.5,51.7,51.1,51.3
2016-10-25,51.4,51.7,50.8,50.8
2016-10-26,50.8,51.7,50.6,51.6
2016-10-27,51.9,51.9,50.7,50.8
2016-10-28,50.9,51.2,50.6,50.6
2016-10-31,50.3,50.6,50.0,50.4
2016-11-01,50.2,50.8,50.2,50.2
2016-11-02,50.0,50.1,49.15,49.35
2016-11-03,49.35,49.55,48.0,48.4
2016-11-04,48.4,48.8,48.0,48.45
2016-11-07,51.6,53.2,50.0,50.0
2016-11-08,50.1,50.4,49.25,49.4
2016-11-09,49.9,50.3,47.3,47.3
2016-11-10,49.0,49.3,48.25,48.75
2016-11-11,52.0,52.9,51.4,52.0
2016-11-14,52.7,54.0,51.8,52.3
2016-11-15,53.3,54.6,52.8,53.5
2016-11-16,54.3,54.7,53.5,53.8
2016-11-17,54.8,59.1,54.6,59.1
2016-11-18,59.9,65.0,59.1,65.0
2016-11-21,66.1,69.0,65.8,68.0
2016-11-22,74.8,74.8,74.8,74.8
2016-11-23,82.2,82.2,79.2,82.2
2016-11-24,81.5,87.7,80.5,86.0
2016-11-25,85.2,94.6,85.0,94.5
2016-11-28,95.0,95.0,86.2,87.6
2016-11-29,88.4,94.6,88.0,92.8
2016-11-30,93.8,95.3,88.0,92.3
2016-12-01,92.3,92.3,88.0,88.5
2016-12-02,88.8,91.6,88.0,91.0
2016-12-05,92.8,93.9,90.6,93.8
2016-12-06,96.0,98.7,95.0,95.0
2016-12-07,94.5,96.4,93.9,96.4
2016-12-08,96.4,96.4,90.4,91.0
2016-12-09,90.7,100.0,89.6,100.0
2016-12-12,104.0,110.0,103.5,110.0
2016-12-13,112.0,116.0,108.0,116.0
2016-12-14,115.0,120.5,111.0,115.5
2016-12-15,113.5,117.5,111.5,117.5
2016-12-16,120.0,121.5,116.0,117.5
2016-12-19,117.5,118.5,106.0,106.0
2016-12-20,106.0,110.5,104.5,110.0
2016-12-21,112.0,112.5,106.5,109.0
2016-12-22,108.5,108.5,103.0,103.5
2016-12-23,105.0,107.0,103.0,104.0
2016-12-26,103.5,104.5,98.5,100.0
2016-12-27,101.0,103.0,99.7,102.0
2016-12-28,108.0,112.0,107.0,112.0
2016-12-29,114.0,115.5,109.5,109.5
2016-12-30,109.5,112.0,107.0,112.0
